Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpRiskPercent,InpSL_ATR_Mult,InpTP_ATR_Mult,InpTrailStartMult,InpTrailStepMult,InpBreakEvenMult,InpFastEMA,InpSlowEMA,InpRSIPeriod,InpRSILow,InpRSIHigh,InpATRPeriodSlow,InpCooldownBars,InpMaxSpreadPoints,InpMaxSlippagePoints,InpStartHour,InpEndHour
4964,53.72,-4.62,-1.540000,0.805882,-0.111756,-0.080358,53.720118184259995,0.4127,3,0.25,2.75,3.50,1.00,0.35,1.2,10,220,8,36,61,75,5,32,4,16,8
2583,53.55,-11.77,-1.177000,0.765117,-0.216122,-0.292039,53.552816739878601,0.5424,10,0.25,2.75,3.25,2.25,1.25,0.9,36,180,9,42,55,80,3,14,10,18,10
7280,53.50,-347.57,-8.083023,0.920357,-0.159570,-1.580368,53.503756527936048,19.5384,43,2.25,1.25,3.25,1.00,0.85,1.7,14,180,11,49,53,40,5,40,7,9,15
855,53.50,451.97,32.283571,1.248350,0.380228,1.417851,53.495372248942694,10.4835,14,2.25,1.25,2.25,2.50,0.55,1.8,36,260,12,50,60,80,2,34,10,1,21
1648,53.50,451.97,32.283571,1.248350,0.380228,1.417851,53.495372248942694,10.4835,14,2.25,1.25,2.25,2.50,0.55,1.8,36,220,12,50,60,80,2,34,10,1,21
68,53.44,-10.12,-3.373333,0.801724,-0.138782,-0.071854,53.442931568912073,0.7281,3,0.50,2.25,1.50,1.25,1.15,2.0,16,260,8,40,57,30,1,24,10,1,11
2057,53.39,-62.32,-1.221961,0.972583,-0.091457,-0.317364,53.391379704424523,6.5149,51,1.00,1.50,1.50,3.00,1.15,1.2,30,240,10,46,51,80,5,18,4,18,11
2144,53.29,-9.26,-1.543333,0.799437,-0.194293,-0.128158,53.290461871436122,0.4762,6,0.25,2.75,1.50,2.00,1.05,1.8,36,200,8,42,50,60,3,32,3,4,8
6930,53.28,646.01,6.525354,1.146761,0.655010,2.003460,53.278535940132855,9.1438,99,0.75,1.25,2.50,2.25,1.55,1.7,20,120,8,49,54,80,6,30,2,22,15
2123,53.22,31.10,3.110000,1.064472,0.104104,0.102107,53.218277823944462,2.9220,10,1.50,2.75,4.00,2.25,1.55,1.4,28,180,20,50,55,35,2,12,6,17,12
6811,53.20,64.15,12.830000,1.330228,0.254049,0.087847,53.203780826488554,2.4997,5,1.75,2.25,3.75,2.75,1.25,1.1,30,320,14,50,62,70,3,36,2,13,22
940,53.11,-2.53,-0.230000,0.973793,-0.027677,-0.093085,53.110684185550589,0.9129,11,0.25,2.00,1.50,1.75,0.65,1.2,20,160,12,42,53,65,3,26,2,22,15
2891,53.11,-2.53,-0.230000,0.973793,-0.027677,-0.093085,53.110684185550589,0.9129,11,0.25,2.00,1.50,1.75,0.65,1.2,20,160,12,42,53,65,3,26,2,22,16
1687,53.04,-30.11,-3.345556,0.795643,-0.247799,-0.313685,53.03754498537748,1.2072,9,0.50,2.75,4.75,1.50,0.65,1.5,38,180,17,49,54,80,3,14,9,18,20
1779,53.03,-45.78,-3.270000,0.928192,-0.099522,-0.235284,53.034217407531131,4.4170,14,1.00,2.00,2.50,2.00,0.55,1.9,10,120,9,46,59,55,6,30,2,14,22
2056,53.03,-123.53,-4.259655,0.904692,-0.211054,-1.091393,53.028350385646462,5.7836,29,1.25,2.75,3.50,2.25,0.55,1.6,30,180,10,50,57,75,1,30,9,11,18
2217,53.03,-123.53,-4.259655,0.904692,-0.211054,-1.091393,53.028350385646462,5.7836,29,1.25,2.75,3.50,2.25,0.55,1.6,30,180,10,50,57,75,1,30,7,11,18
495,53.01,-29.90,-4.271429,0.927704,-0.048068,-0.058826,53.006381330461728,6.0587,7,2.75,1.25,1.50,0.75,1.05,1.3,36,140,14,46,54,55,4,14,7,18,21
2612,52.87,-602.30,-5.377679,0.845954,-0.514180,-1.868232,52.866811041064992,11.0831,112,1.00,1.75,3.00,2.50,0.75,0.9,30,300,12,49,51,80,5,32,4,18,13
2750,52.85,-170.05,-15.459091,0.726770,-0.524846,-0.851284,52.850733050961814,3.2127,11,2.00,3.00,2.00,0.75,0.65,0.8,28,280,12,50,59,55,3,30,2,17,11
3776,52.74,-231.89,-4.546863,0.896748,-0.314713,-2.094324,52.744622800119785,7.2245,51,1.00,1.25,1.75,1.00,0.55,1.5,20,140,12,49,56,65,8,40,6,6,21
2445,52.68,-226.38,-6.860000,0.869333,-0.243771,-1.233972,52.681600526815998,9.0234,33,1.50,2.00,3.00,1.25,1.45,1.0,22,320,15,49,53,60,8,34,7,18,10
1847,52.64,0.26,0.130000,1.052846,0.015205,0.002659,52.637012721492077,0.1709,2,0.25,2.00,2.75,0.50,1.35,1.4,40,260,8,45,59,50,3,36,2,5,10
2327,52.38,-90.39,-3.930000,0.860567,-0.204664,-2.547470,52.377123099509625,4.3489,23,1.00,1.50,2.00,0.50,0.75,1.9,18,200,10,44,54,60,5,38,9,2,16
4922,52.32,-55.03,-5.503000,0.872011,-0.178269,-0.230498,52.315449448635931,3.0361,10,2.00,3.00,2.00,2.25,1.25,0.9,36,180,9,46,59,55,6,30,2,17,13
6652,52.30,-54.74,-13.685000,0.697368,-0.247457,-0.135382,52.297401838763484,2.1759,4,1.75,2.50,4.75,1.00,0.55,1.6,40,280,15,48,62,30,6,40,8,12,21
2230,52.18,-91.93,-5.745625,0.927756,-0.196088,-0.371926,52.181046620404558,4.5250,16,2.75,3.00,1.75,1.00,1.55,1.9,22,320,12,50,59,60,6,18,3,14,21
1558,52.14,-28.02,-0.509455,0.988959,-0.041360,-0.102935,52.139902973878279,6.5945,55,1.00,1.75,3.00,2.50,0.75,1.8,28,220,10,46,51,80,5,18,4,18,11
3074,52.04,-54.20,-1.321951,0.927767,-0.168354,-0.970017,52.040264185976604,3.1438,41,1.00,2.75,3.00,0.50,0.95,0.8,14,140,10,46,51,80,5,18,8,23,11
3370,52.03,-19.88,-0.685517,0.943185,-0.137198,-0.995471,52.032611388736626,1.4328,29,0.25,1.00,1.50,1.00,0.35,1.8,14,200,8,46,53,60,8,22,5,23,8
2007,52.02,-65.63,-5.048462,0.845460,-0.147294,-0.436720,52.02311222062454,4.3497,13,1.00,2.25,3.50,2.25,0.95,1.2,14,240,11,49,61,60,6,18,2,2,23
2265,52.02,-1421.49,-24.508448,0.754359,-0.614823,-4.620594,52.019586857232447,21.2297,58,3.00,2.00,2.00,0.75,0.35,1.3,32,260,8,48,56,75,5,24,6,12,11
3930,51.95,84.73,3.258846,1.125667,0.183840,1.488285,51.948685968174367,4.4859,26,0.75,2.00,3.00,1.00,1.55,1.9,22,220,8,49,59,75,8,14,10,23,15
4459,51.93,-21.26,-3.037143,0.908810,-0.088168,-0.164366,51.926816289069265,2.4006,7,0.75,2.00,3.00,1.25,1.45,1.0,24,300,17,50,55,35,2,12,9,23,16
3933,51.89,-48.51,-2.695000,0.934194,-0.160115,-0.835671,51.894492969804311,3.0164,18,1.00,1.50,2.00,0.50,0.65,1.5,30,280,12,49,59,50,3,36,9,2,19
3624,51.87,-34.20,-1.800000,0.821410,-0.385179,-3.678322,51.873334035292359,0.8875,19,0.25,1.00,1.50,0.50,0.25,1.2,26,200,8,35,50,30,1,40,8,15,8
1973,51.87,-40.06,-1.381379,0.940221,-0.152123,-0.772477,51.869050569195387,2.5871,29,0.50,2.25,4.50,1.75,1.35,1.8,22,120,9,46,54,80,6,16,10,22,11
2165,51.83,-28.91,-4.130000,0.907173,-0.107149,-0.063444,51.833281315367771,2.6931,7,1.00,1.50,2.25,1.25,1.55,0.8,32,240,8,46,62,40,7,26,8,1,23
3754,51.78,6.06,0.757500,1.035778,0.026702,0.036442,51.783698711248256,2.2384,8,0.75,2.00,3.00,1.00,1.55,1.9,26,260,8,50,59,75,8,14,10,23,8
7181,51.58,-126.76,-12.676000,0.859742,-0.241728,-0.190940,51.579333524556723,5.2267,10,2.75,2.25,4.00,2.75,0.95,1.3,12,240,11,44,50,40,1,38,6,19,23
2100,51.45,-712.68,-25.452857,0.720317,-0.643114,-5.000000,51.446064916981449,10.7586,28,3.00,2.00,2.00,0.75,0.35,1.7,38,260,10,47,56,75,5,24,6,12,8
2284,51.36,-10.26,-0.285000,0.973308,-0.088061,-0.280610,51.363915873039751,1.1610,36,0.25,1.50,1.50,2.50,0.55,1.8,36,220,8,46,51,35,5,40,4,18,8
1663,51.31,-1447.57,-13.786381,0.804215,-0.625817,-3.393720,51.311425397600225,21.2884,105,2.25,2.00,2.25,0.75,0.85,1.1,22,200,12,48,51,55,1,14,8,20,16
865,51.30,-467.36,-6.315676,0.807784,-0.612000,-2.176156,51.300063433931051,7.4168,74,1.00,1.75,3.00,2.50,0.75,0.9,30,300,10,46,51,80,5,18,4,18,16
7096,51.20,1.95,0.325000,1.024009,0.018039,0.018387,51.19532370821031,1.0746,6,0.25,1.00,1.75,2.25,1.35,1.5,20,120,13,48,55,55,6,40,5,19,10
5339,51.13,-15.92,-0.936471,0.869219,-0.166458,-0.966365,51.125402920636425,0.9518,17,0.25,2.75,3.25,2.25,1.25,0.9,36,160,8,46,60,65,2,26,4,16,13
2178,51.00,-30.18,-1.676667,0.834549,-0.291369,-3.403359,50.995089320871344,1.0348,18,0.25,1.00,1.50,0.50,0.25,0.9,14,180,8,35,50,30,1,20,6,16,19
7253,50.98,-168.75,-7.031250,0.764844,-0.385265,-2.555918,50.984529153537537,4.2973,24,1.00,3.00,4.50,1.50,0.85,1.2,32,120,14,50,57,75,5,14,8,1,23
5301,50.90,92.10,18.420000,2.545302,0.498458,0.292540,50.900950173439035,1.8141,5,2.00,3.00,3.75,0.75,1.15,1.7,14,320,8,35,56,50,2,12,6,18,12
58,50.90,-158.15,-19.768750,0.814406,-0.188050,-0.330120,50.89530125531801,8.3649,8,2.75,1.75,3.75,2.00,0.35,0.8,10,320,8,39,60,35,1,34,2,16,15
2266,50.85,-52.08,-2.083200,0.794686,-0.304829,-1.841439,50.854805712364183,1.7047,25,0.50,2.75,4.75,1.50,0.65,0.8,28,280,17,49,54,80,3,14,9,18,15
4362,50.61,-51.06,-17.020000,0.759219,-0.150704,-0.091424,50.609544974642077,3.3608,3,2.00,3.00,2.00,0.75,0.65,0.8,28,280,12,46,59,55,6,30,2,17,13
2825,50.59,-74.87,-4.679375,0.899462,-0.136814,-1.015364,50.589651585540402,5.3546,16,1.00,1.25,1.75,1.00,0.65,1.8,24,240,12,49,56,65,8,40,6,1,11
5904,50.53,-40.06,-1.907619,0.816382,-0.308130,-4.566131,50.532862755605272,1.2942,21,0.25,1.00,1.50,0.50,0.25,1.0,18,240,8,35,50,30,1,16,10,13,8
1638,50.53,-148.03,-5.286786,0.943351,-0.109014,-0.613383,50.531597342952708,13.1950,28,2.00,2.25,4.00,3.00,0.25,1.7,28,300,9,46,54,35,5,26,8,6,14
3318,50.50,-47.76,-0.758095,0.935881,-0.192488,-0.875132,50.502836359415234,2.4691,63,0.25,1.50,2.25,1.50,0.85,1.8,10,260,10,46,51,80,7,30,9,20,13
1943,50.49,-225.00,-7.258065,0.920731,-0.135701,-1.118021,50.486641823960028,15.6352,31,2.00,2.25,2.25,2.50,1.05,1.6,28,200,8,49,54,35,6,40,6,11,16
2193,50.47,-1096.52,-23.330213,0.765233,-0.820785,-3.948474,50.467756593158924,13.0470,47,3.00,2.00,2.00,1.00,0.45,0.8,28,240,8,47,56,75,5,24,6,12,8
2376,50.43,-857.72,-19.946977,0.722866,-0.685195,-4.158057,50.42743833117494,12.0433,43,2.50,2.25,2.75,1.25,0.45,0.8,12,260,9,47,55,30,7,12,7,0,22
2994,50.41,-510.36,-10.415510,0.667678,-0.627904,-5.000000,50.41147015126743,7.9527,49,1.25,2.25,3.25,0.50,0.25,1.5,20,140,17,50,52,35,6,38,4,3,16
1986,50.32,-59.73,-9.955000,0.754803,-0.194573,-0.183512,50.315165527782185,2.9957,6,2.25,2.00,2.25,0.75,0.85,1.1,22,200,9,42,55,55,1,14,8,20,10
3117,50.31,-43.20,-5.400000,0.805081,-0.220397,-0.389030,50.312502477135759,1.9392,8,0.75,3.00,4.50,1.75,1.15,1.3,34,120,8,46,60,65,1,32,4,5,16
1790,50.22,-76.99,-2.851481,0.847502,-0.364553,-1.522853,50.217335472924326,2.1010,27,0.50,2.75,2.25,3.00,1.25,1.9,32,120,11,41,51,30,7,14,2,11,10
6065,50.20,-42.92,-1.866087,0.824838,-0.330128,-4.823659,50.202496487432263,1.2945,23,0.25,1.00,1.50,0.50,0.25,1.0,18,260,8,35,50,30,1,16,10,13,8
1856,50.17,-73.52,-3.196522,0.961662,-0.087447,-0.403398,50.16864270131228,8.1541,23,2.00,2.25,2.25,2.50,1.05,1.6,28,200,20,50,54,35,6,40,6,11,18
4072,50.15,0.35,0.043750,1.003137,0.002262,0.006084,50.151822960740319,1.5235,8,0.25,1.00,2.50,2.50,1.15,0.9,30,320,8,35,56,65,4,26,9,14,8
2083,49.99,-660.77,-15.366744,0.741337,-0.403339,-2.919301,49.992151343174172,15.8225,43,3.00,2.50,2.25,0.75,0.85,0.8,14,200,18,50,51,30,7,20,8,20,12
1572,49.96,-89.72,-3.738333,0.799441,-0.293779,-2.436653,49.960076083595403,3.0161,24,0.50,2.75,4.75,1.50,0.65,1.5,38,180,9,42,55,80,3,14,9,18,17
6774,49.91,-456.41,-26.847647,0.707139,-0.682574,-2.982150,49.910667968481413,6.6706,17,3.00,3.00,2.25,1.25,0.25,1.0,38,120,10,49,60,60,7,28,8,7,22
1945,49.80,158.57,22.652857,1.162046,0.289235,0.259287,49.796986767742197,5.4549,7,2.25,1.25,2.25,2.50,0.55,1.8,36,260,8,46,62,40,7,40,10,1,23
2575,49.71,-44.99,-5.623750,0.795379,-0.122702,-0.118914,49.706222355433091,3.5883,8,2.00,3.00,2.00,0.75,0.95,1.6,32,180,8,50,61,50,3,22,8,17,19
1550,49.70,-121.36,-7.138824,0.844977,-0.311267,-1.298244,49.699541089626415,3.7969,17,1.25,3.00,3.75,0.75,1.25,1.8,16,260,10,50,62,40,7,34,7,3,21
2467,49.57,-74.07,-14.814000,0.826261,-0.144716,-0.133958,49.570723738265812,4.9036,5,2.00,2.00,2.75,1.50,1.25,1.8,16,200,14,49,59,70,2,12,4,14,11
2704,49.54,-39.37,-3.937000,0.825812,-0.122316,-0.550579,49.543758127505541,3.1925,10,1.00,1.50,2.00,0.50,0.75,1.7,28,180,12,42,53,65,8,38,9,2,15
35,49.36,-1384.20,-11.439669,0.775713,-0.699617,-2.234208,49.358648795396228,18.6752,121,1.75,2.00,3.25,1.00,1.55,0.9,24,300,13,50,51,50,3,16,2,16,8
204,49.31,109.31,21.862000,1.232862,0.151470,0.147742,49.309542225445988,6.6629,5,2.00,1.00,3.00,2.75,0.85,1.1,20,260,13,50,61,65,5,12,6,1,19
1371,49.09,-5.72,-1.430000,0.981853,-0.017848,-0.009566,49.08773082082655,3.1967,4,1.50,2.00,3.75,2.00,1.35,1.9,24,260,10,41,56,35,5,22,7,15,17
162,49.08,-7.46,-0.932500,0.981714,-0.025495,-0.028289,49.080809006140093,2.9261,8,1.00,2.00,4.50,2.00,1.35,1.8,38,240,10,44,58,75,7,18,5,3,23
2162,49.07,-843.06,-18.734667,0.736050,-0.667015,-4.060761,49.065071357679933,12.4868,45,2.25,2.25,1.50,2.00,0.35,0.9,18,300,9,47,55,50,4,12,9,23,22
1746,48.98,-53.31,-4.442500,0.734763,-0.372043,-0.878798,48.97929697220502,1.4238,12,0.50,2.75,4.75,1.50,0.65,1.5,38,180,9,42,55,80,3,14,9,18,11
2114,48.97,-508.35,-7.942969,0.764491,-0.602496,-2.919546,48.970333969790381,8.1894,64,1.00,2.25,3.50,2.25,0.95,1.2,14,140,9,50,57,30,6,22,2,2,17
1683,48.94,-237.48,-9.499200,0.815677,-0.300821,-1.953964,48.93572223510192,7.6783,25,1.25,2.75,3.50,2.25,0.55,1.6,30,180,9,42,56,30,8,34,9,11,10
6752,48.90,-164.29,-27.381667,0.733507,-0.317291,-0.417939,48.895606257095039,5.1098,6,3.00,2.75,1.50,1.00,0.45,1.8,10,160,14,42,53,70,7,20,10,21,15
2527,48.79,-36.88,-9.220000,0.650658,-0.234397,-0.153009,48.794495372855444,1.5678,4,1.00,2.00,1.50,2.00,0.35,0.9,18,300,12,42,53,65,5,24,10,5,11
2315,48.67,-75.21,-6.837273,0.764822,-0.203122,-0.438846,48.665609304667356,3.6557,11,1.00,1.75,3.00,2.50,0.75,0.9,30,300,12,42,53,70,5,32,4,18,11
2865,48.64,-1177.96,-27.394419,0.746995,-0.716142,-4.300143,48.636648692549429,16.0005,43,3.00,1.75,2.00,0.75,0.35,1.3,20,220,8,47,56,75,5,24,6,12,19
2127,48.64,-70.80,-8.850000,0.778244,-0.256810,-0.359817,48.635393922943656,2.7473,8,1.00,1.75,2.00,1.75,0.95,1.4,22,160,17,43,50,60,3,34,4,0,11
1690,48.51,-468.75,-11.432927,0.828726,-0.324210,-3.910818,48.505966316349593,13.6552,41,2.00,1.50,2.00,0.50,0.75,1.7,28,120,10,50,57,75,1,30,4,5,18
7157,48.48,-294.03,-16.335000,0.671284,-0.383471,-2.662295,48.476765476718285,7.5868,18,1.75,2.00,4.75,1.25,1.35,0.9,32,220,11,46,55,35,5,34,6,22,16
6810,48.46,-216.27,-3.932182,0.888440,-0.310621,-1.652294,48.455524161435463,6.7387,55,0.75,1.25,2.50,2.25,0.35,1.0,32,140,8,49,54,80,6,30,2,22,15
2721,48.45,-288.89,-5.664510,0.882508,-0.392284,-2.277960,48.446586214483041,7.2272,51,1.00,1.25,1.75,1.00,0.65,1.2,14,160,12,49,56,65,8,40,6,6,23
2772,48.27,-335.95,-7.465556,0.775770,-0.440723,-2.198243,48.265321552708755,7.3164,45,1.00,1.75,3.00,2.50,0.75,0.9,30,300,11,46,51,80,5,32,4,18,11
431,48.27,-3674.51,-26.246500,0.703938,-0.823226,-5.000000,48.265182456316552,41.5261,140,3.00,2.25,1.50,0.75,0.25,1.1,22,220,16,50,51,75,6,40,2,1,19
1608,48.24,-62.12,-5.176667,0.827041,-0.194022,-0.337831,48.239227010958942,3.1319,12,1.00,3.00,3.50,3.00,0.95,1.3,36,140,9,47,52,40,4,12,10,21,11
3901,48.17,25.24,5.048000,1.204439,0.161608,0.091655,48.172730110756952,1.5420,5,1.00,2.25,3.00,1.00,1.55,1.6,30,180,9,46,59,55,6,18,2,2,11
4630,48.17,-0.92,-0.230000,0.963507,-0.025164,-0.012873,48.170510200070829,0.3643,4,0.25,2.75,3.25,2.25,1.25,0.9,36,180,12,42,54,50,2,12,6,18,8
3864,48.17,64.09,1.281800,1.047224,0.087921,0.609930,48.167469497855542,6.7885,50,1.25,3.00,3.75,0.75,1.25,1.8,16,260,8,45,54,70,8,34,7,3,15
3189,47.99,-14.62,-4.873333,0.719923,-0.247461,-0.016257,47.990092433923905,0.5882,3,0.50,2.00,2.25,0.50,0.25,1.4,38,140,12,50,59,55,8,12,10,4,16
2261,47.96,-60.63,-2.755909,0.879401,-0.402563,-1.201466,47.962524647187003,1.5052,22,0.50,2.75,2.25,3.00,1.25,1.9,20,220,8,49,62,30,3,36,3,11,19
2102,47.96,-135.55,-7.973529,0.741258,-0.400526,-1.426401,47.958927276924989,3.3785,17,1.00,2.00,2.50,2.00,0.55,0.8,22,280,12,50,59,55,6,30,2,14,8
1710,47.83,-1850.93,-22.034881,0.669732,-0.769042,-4.630945,47.833185554436419,23.1940,84,2.50,3.00,2.25,1.00,0.55,1.4,34,160,8,46,51,35,5,40,6,11,10
2753,47.82,-59.96,-9.993333,0.717396,-0.234484,-0.171576,47.821646328242373,2.5324,6,1.00,1.25,3.75,2.25,1.55,1.1,10,200,12,49,56,65,8,12,4,23,15
2170,47.65,-1815.66,-21.875422,0.760687,-0.720692,-2.842646,47.652718316686943,24.3125,83,2.75,2.75,1.75,2.25,0.85,1.3,14,320,10,46,51,80,5,18,4,16,11
6002,47.65,-94.98,-2.374500,0.762449,-0.565896,-5.000000,47.648300222625103,1.6736,40,0.25,1.00,1.50,0.50,0.25,1.5,10,220,8,35,50,30,1,40,2,10,8
3870,47.65,-53.17,-5.317000,0.953008,-0.033739,-0.096646,47.645657889755967,14.6097,10,2.00,1.25,3.75,1.25,1.35,2.0,18,280,15,50,59,60,8,40,6,6,21
1913,47.64,-998.89,-23.230000,0.682870,-0.658920,-4.089786,47.637323341447456,14.8041,43,2.50,3.00,2.25,1.00,0.55,1.4,34,160,10,45,54,45,1,34,6,11,10
1757,47.61,-166.60,-13.883333,0.816257,-0.175946,-1.081809,47.610216368900225,9.3097,12,1.75,1.25,2.00,3.00,1.25,0.9,30,200,15,48,54,60,6,26,8,10,16
210,47.60,-3.62,-1.810000,0.952129,-0.024328,-0.013945,47.601693149912727,1.4816,2,0.75,3.00,5.00,2.25,0.55,1.7,20,120,11,38,50,70,4,36,4,2,11
2035,47.45,-1477.77,-23.835000,0.639661,-0.785442,-5.000000,47.454007591976108,18.1302,62,2.75,2.50,5.00,0.75,0.75,1.4,28,120,8,44,54,60,4,14,4,21,19
4619,47.43,-11.46,-1.910000,0.948734,-0.029627,-0.024285,47.431957171107619,3.7595,6,2.00,3.00,3.25,2.25,1.25,0.9,36,180,9,46,59,55,6,30,2,17,10
7220,47.43,-371.85,-24.790000,0.790607,-0.305526,-1.850580,47.431695718847742,11.3827,15,2.75,1.25,3.50,1.75,0.85,0.8,32,200,16,44,53,65,8,24,10,1,22
7100,47.43,-371.85,-24.790000,0.790607,-0.305526,-1.850580,47.431695718847742,11.3827,15,2.75,1.25,3.50,1.75,0.85,0.8,32,200,16,44,53,65,8,24,10,1,19
372,47.42,-267.39,-9.903333,0.673919,-0.641008,-5.000000,47.41916032183574,4.1574,27,1.00,1.75,5.00,0.50,0.25,1.1,12,300,21,50,53,50,1,24,3,14,20
3040,47.40,-54.27,-7.752857,0.829656,-0.111428,-0.143512,47.404155030053971,4.7703,7,1.00,1.25,1.75,1.50,0.85,0.9,32,240,12,49,56,65,8,40,6,6,11
7247,47.30,-2146.29,-15.330643,0.838300,-0.534537,-1.902247,47.299345715528339,33.9692,140,2.50,3.00,4.25,3.00,0.25,1.6,16,120,9,50,55,50,5,34,6,22,21
2368,47.18,-115.41,-14.426250,0.755005,-0.293515,-0.331298,47.18306694815054,3.8870,8,1.50,2.75,4.00,1.75,0.85,1.6,32,320,20,50,55,35,2,12,6,17,11
1486,47.15,-54.45,-2.178000,0.785925,-0.397794,-5.000000,47.15077931955183,1.3681,25,0.25,1.00,1.50,0.50,0.25,0.9,14,180,8,35,50,30,1,20,6,16,8
1536,47.13,-88.97,-14.828333,0.707008,-0.178440,-0.265710,47.129142933255459,4.8622,6,2.75,3.00,1.75,0.75,0.85,0.8,14,200,10,38,55,45,7,18,3,14,23
1872,47.13,-88.97,-14.828333,0.707008,-0.178440,-0.265710,47.129142933255459,4.8622,6,2.75,3.00,1.75,0.75,0.85,0.8,14,200,10,38,55,45,7,18,3,14,19
2159,47.13,-88.97,-14.828333,0.707008,-0.178440,-0.265710,47.129142933255459,4.8622,6,2.75,3.00,1.75,0.75,0.85,0.8,14,200,10,38,55,45,7,18,3,14,21
3525,47.11,-1432.78,-12.142203,0.772208,-0.809938,-3.017289,47.113040823605751,17.1948,118,1.50,2.00,3.00,1.25,1.45,1.0,22,320,10,46,51,80,5,32,4,23,22
3785,47.06,-13.24,-1.203636,0.862855,-0.129651,-0.480522,47.060099911247349,1.0198,11,0.25,2.00,1.50,3.00,0.65,1.2,20,140,12,42,53,65,3,26,2,22,16
2323,47.01,-197.49,-28.212857,0.658209,-0.298965,-0.531871,47.010259403464275,6.4656,7,2.75,2.25,5.00,0.75,0.55,1.8,10,260,12,38,54,55,1,14,4,21,20
2050,46.98,-225.97,-12.553889,0.650623,-0.614834,-5.000000,46.984746674120935,3.6501,18,1.25,2.50,5.00,0.75,0.55,1.8,10,260,11,45,54,70,8,34,7,3,13
3632,46.95,-357.64,-25.545714,0.730380,-0.388001,-1.648746,46.948312205769405,8.7806,14,2.50,2.25,2.50,1.25,1.25,1.8,22,120,11,47,55,30,7,12,7,0,16
450,46.85,-41.17,-4.574444,0.602414,-0.272830,-0.603105,46.849760004953417,1.4973,9,0.50,2.75,4.75,3.00,0.55,0.9,24,240,13,48,50,75,5,26,2,5,8
7259,46.75,-220.82,-20.074545,0.857248,-0.227739,-0.596772,46.754313924307716,9.6962,11,3.00,1.50,1.50,1.50,0.95,1.1,34,240,9,44,59,30,8,38,3,6,19
2371,46.72,-30.79,-5.131667,0.934434,-0.071716,-0.074392,46.71700632321776,4.2845,6,1.50,1.75,2.75,2.50,1.45,1.7,40,180,10,49,60,30,1,40,10,23,16
1869,46.69,-220.26,-7.595172,0.796600,-0.300245,-1.962449,46.692562703800704,7.0013,29,1.00,3.00,3.50,3.00,0.95,1.3,36,140,9,47,52,40,4,12,10,21,17
6864,46.64,-624.46,-11.782264,0.882930,-0.416865,-2.528575,46.640701805012064,14.0929,53,2.00,1.50,1.50,1.25,0.55,1.7,12,240,8,46,54,55,5,30,10,4,13
6681,46.64,-2.37,-0.039500,0.999538,-0.001426,-0.005784,46.640433288457331,15.8222,60,3.00,2.50,4.75,0.75,1.25,1.5,10,280,16,50,51,40,1,26,6,3,16
4895,46.49,-357.24,-9.655135,0.819224,-0.298356,-2.009573,46.491862253230735,11.6238,37,1.50,2.00,3.00,1.25,1.45,1.0,22,320,20,50,52,60,8,34,7,18,12
4006,46.44,-740.84,-11.057313,0.818936,-0.456385,-2.863928,46.442467343975544,15.2946,67,2.25,1.50,2.00,0.50,0.75,1.7,28,120,9,47,51,65,7,30,9,20,12
4866,46.37,-1.74,-0.348000,0.579710,-0.008676,-0.005920,46.37217437676523,1.9761,5,2.25,2.25,3.50,2.25,1.25,0.9,14,180,12,42,53,50,4,12,9,23,13
1107,46.32,-1312.62,-10.585645,0.870404,-0.352053,-2.124008,46.323320224954351,30.5142,124,1.75,1.00,2.00,2.00,1.45,0.8,24,300,10,50,53,65,6,28,2,17,13
2999,46.32,-71.75,-5.125000,0.720632,-0.328345,-1.244860,46.321731569396512,2.1591,14,0.50,2.75,4.75,1.50,0.65,1.5,30,280,8,42,55,80,3,14,9,18,10
3775,46.26,-50.61,-10.122000,0.771016,-0.181197,-0.087326,46.256346223128112,2.7307,5,2.00,3.00,2.00,0.75,0.95,1.9,22,320,11,50,61,50,3,22,8,17,21
4204,46.26,-50.61,-10.122000,0.771016,-0.181197,-0.087326,46.256346223128112,2.7307,5,2.00,3.00,2.00,0.75,0.95,1.2,20,280,11,50,61,50,3,22,8,17,21
2173,46.22,-552.47,-30.692778,0.640073,-0.507123,-2.386540,46.222869741358309,10.7624,18,3.00,1.75,2.00,1.00,0.95,1.2,14,160,12,42,52,45,2,30,10,18,12
5017,46.14,-112.15,-2.548864,0.751979,-0.606183,-5.000000,46.139570378242965,1.8448,44,0.25,1.00,1.50,0.50,0.25,0.8,12,320,8,35,50,30,1,40,2,10,8
1222,46.11,-173.84,-8.692000,0.709477,-0.468571,-2.901059,46.111420744550891,3.6887,20,1.00,2.75,2.25,2.50,0.75,1.2,30,160,11,44,53,45,3,14,5,22,12
4778,45.93,-15.32,-1.392727,0.842127,-0.150020,-0.432156,45.929604746188041,1.0198,11,0.25,2.00,1.50,2.00,1.35,1.9,24,120,12,42,53,65,3,26,2,22,13
7127,45.78,136.62,19.517143,1.602540,0.382786,0.676634,45.782289045128671,3.5369,7,0.75,1.00,3.75,0.75,1.35,1.6,38,260,15,45,53,70,1,22,5,4,15
4888,45.54,34.08,6.816000,1.138587,0.115096,0.087463,45.538937627525527,2.8664,5,2.25,2.25,1.50,1.00,1.25,1.5,14,140,14,42,53,50,4,12,9,23,13
